"mean_RT"	"w1"	"w2"	"w3"	"w4"	"w5"	"w6"	"w7"	"w8"	"w9"	"w10"	"w11"	"w12"	"w13"	"w14"	"w15"	"w16"	"w18"	"w19"	"w20"	"w21"	"w22"	"w23"	"w24"	"w25"	"w26"	"w27"	"w28"	"w29"	"w30"	"w31"	"w32"	"w33"	"w34"	"w35"	"w36"	"w38"	"w39"	"w40"	"w42"	"w43"	"w44"	"w45"	"w48"	"w49"	"w50"	"w51"	"w52"	"w53"	"w54"	"w55"	"w56"	"w58"	"w59"	"w60"	"w61"	"w62"	"w63"	"w64"	"w65"	"w66"	"w68"	"w69"	"w70"	"w71"	"w72"	"w73"	"w74"	"w75"	"w76"	"w78"	"w79"	"w80"	"w81"	"w82"	"w83"	"w84"
37.326875	0	0	0	0	0	0	0	10.06	12.49	29.58	0	0	24.71	0	0	2.27	19.27	0	15.24	14.15	3.61	0	0	0	0	0	0	0	0	0	0	8.74	4.07	0	0	0	0	0	0	0	0	0	0	0	8.79	0	0	0	0	0	0	0	8.73	0	0	0	8.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	20.09
37.3475	0	0	0	0	0	0	66.11	0	0	0	0	0	0	0	32.16	0.48	0	17.04	0	0	0	0	20.86	0	33	0	5.16	0	0	10.52	5.07	0	0	0	0	12.8	0	0	0	0	16.09	0	31.58	0	0	0	0	26.76	0	0	0	0	0	0	0	0	0	0	32.41	0	0	0	0	74.71	0	0	0	0	0	0	0	0	0	6.91	0	0
37.3788235294118	0	0	0	0	0	0	0	0	0	0	77.04	0	0	0	0	3.24	0	0	0	0	0	42.23	22.12	0	0	0	0	60.33	0	0	0	0	0	50.72	31.63	0	0	19.22	0	0	0	0	0	0	0	0	0	0	77.99	78.37	59.72	0	0	0	0	0	0	0	0	0	0	0	0	0	30.66	0	0	0	0	69.96	50.54	63.32	57.94	0	89.09	0
37.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.9	0	98.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.06	0	0	0	0	0	0	0	0	0
37.47	0	0	61.09	20.73	0	4.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37.5233333333333	0	13.11	0	0	41.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37.7166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58	0	0	0	0	0	11.08	5.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47	0	9.08	0	8.14	0
38.3303448275862	0	0	0	0	0	0	55.46	10.06	9.63	30.97	0	0	22.13	0	0	6.03	16.99	14.41	17.14	10.74	0	41.45	38.37	0	26.69	0	0	0	0	12.6	4.54	0	0	0	29.55	12.69	0	16.81	0	0	12.53	0	29.36	0	6.87	0	0	20.92	0	77	0	0	7.14	0	0	0	0	0	12.27	0	0	0	0	0	14.32	0	0	0	0	0	47.8	0	0	11.79	0	16.17
38.378125	0	0	0	0	0	0	0	0	0	0	71.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.65	0	52.21	0	0	0	0	0	39.88	0	0	0	0	0	0	0	55.98	0	85.22	0	0	0	0	78.29	0	53.11	0	0	0	0	0	0	0	14.39	0	0	0	0	71.66	14.93	0	79.65	0	0	64.26	0	50.02	49.81	0	87.84	0
38.4675	0	0	75.28	18.2	0	4.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38.515	0	9.66	0	0	35.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39.2783333333333	0	0	0	0	0	0	89.71	29.03	13.38	44.47	0	0	0	0	21.5	5.93	13.74	0	12.12	13.64	0	0	0	0	0	0	4.74	0	0	15.18	6.7	10.8	0	0	25.38	22.02	13.01	0	0	0	0	0	31.1	0	13.9	0	0	0	0	0	0	18.68	7.92	0	0	0	0	0	26.75	0	0	0	0	0	16.28	0	0	0	0	0	0	0	0	17.4	0	20.78
39.3157142857143	0	0	0	0	0	0	0	0	0	0	0	0	36.16	0	0	0	0	0	12.5	0	0	46.68	63.71	0	32.24	0	0	71.3	0	0	0	0	0	33.05	0	0	0	28.53	0	0	18.58	25.96	0	86.13	0	0	0	0	111.91	105.41	61.81	0	0	0	0	0	0	0	0	0	0	0	0	87.74	13.01	0	0	0	0	70.18	53.89	39.72	34.88	0	108.96	0
39.362	0	0	0	0	0	0	0	0	0	0	127.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.48	0	0	0	0	0	24.71	0	0	0
39.4266666666667	0	0	76.89	25.9	0	6.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39.48	0	0	0	0	53.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39.7533333333333	0	0	0	0	0	0	0	0	0	18.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.91	0	0	0	0	0
40.60375	0	0	0	0	0	0	0	0	0	7.97	13.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99	0	0	0	0	0	15.71	12.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.75	0	9.03	0	12.62	0
41.03125	0	0	0	0	0	0	0	0	0	0	14.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78	0	0	0	0	0	14.89	11.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01	0	9.05	0	12.43	0
42.0442857142857	0	0	0	0	0	0	0	0	0	0	12.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0	0	14.73	11.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.96	0	6.72	0	12.11	0
43.00625	0	0	0	0	0	0	0	0	0	0	20.13	0	0	0	0	0	0	0	0	0	0	0	10.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05	0	0	0	0	0	15.22	14.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.52	0	0	0	15.47	2.78
49.0066666666667	0	0	17.39	24.42	0	2.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49.0433333333333	0	0	3.35	14.04	0	5.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	9.63	0	0	3.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51.03	0	0	8	0	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
